batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_017,reference_stress,477,clean,clean,LEAK_BATCH_017_PAY_0001,350.56,350.56,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1156,clean,clean,LEAK_BATCH_017_PAY_0002,4920.83,4920.83,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,543,clean,clean,LEAK_BATCH_017_PAY_0003,4541.70,4541.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1133,clean,clean,LEAK_BATCH_017_PAY_0004,2107.82,2107.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1843,clean,clean,LEAK_BATCH_017_PAY_0005,661.69,661.69,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1269,clean,clean,LEAK_BATCH_017_PAY_0006,3360.32,3360.32,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1895,clean,clean,LEAK_BATCH_017_PAY_0007,3718.77,3718.77,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1778,clean,clean,LEAK_BATCH_017_PAY_0008,2801.12,2801.12,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1985,clean,clean,LEAK_BATCH_017_PAY_0009,2540.26,2540.26,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1464,clean,clean,LEAK_BATCH_017_PAY_0010,1338.13,1338.13,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,362,clean,clean,LEAK_BATCH_017_PAY_0011,4171.92,4171.92,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,520,clean,clean,LEAK_BATCH_017_PAY_0012,3607.58,3607.58,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,223,clean,clean,LEAK_BATCH_017_PAY_0013,972.57,972.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,934,clean,clean,LEAK_BATCH_017_PAY_0014,599.14,599.14,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1243,clean,clean,LEAK_BATCH_017_PAY_0015,1318.40,1318.40,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,71,clean,clean,LEAK_BATCH_017_PAY_0016,769.11,769.11,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,1667,clean,clean,LEAK_BATCH_017_PAY_0017,749.60,749.60,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_017,reference_stress,628,clean,clean,LEAK_BATCH_017_PAY_0018,1810.41,1810.41,0.00,0.00,0.00,0.00,true,0
