batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_007,unmatched_heavy,1590,clean,clean,LEAK_BATCH_007_PAY_0001,3415.21,3415.21,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1993,clean,clean,LEAK_BATCH_007_PAY_0002,3436.53,3436.53,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1714,clean,clean,LEAK_BATCH_007_PAY_0003,2557.82,2557.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1390,clean,clean,LEAK_BATCH_007_PAY_0004,487.44,487.44,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,269,clean,clean,LEAK_BATCH_007_PAY_0005,4153.68,4153.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,380,clean,clean,LEAK_BATCH_007_PAY_0006,1130.82,1130.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1321,clean,clean,LEAK_BATCH_007_PAY_0007,4618.27,4618.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,510,clean,clean,LEAK_BATCH_007_PAY_0008,1306.11,1306.11,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,727,clean,clean,LEAK_BATCH_007_PAY_0009,1700.48,1700.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1196,clean,clean,LEAK_BATCH_007_PAY_0010,2171.87,2171.87,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,923,clean,clean,LEAK_BATCH_007_PAY_0011,1352.95,1352.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,931,clean,clean,LEAK_BATCH_007_PAY_0012,956.32,956.32,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1891,clean,clean,LEAK_BATCH_007_PAY_0013,3903.47,3903.47,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,135,clean,clean,LEAK_BATCH_007_PAY_0014,4118.40,4118.40,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,91,clean,clean,LEAK_BATCH_007_PAY_0015,3359.62,3359.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1604,clean,clean,LEAK_BATCH_007_PAY_0016,2555.31,2555.31,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1870,clean,clean,LEAK_BATCH_007_PAY_0017,2235.44,2235.44,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,944,clean,clean,LEAK_BATCH_007_PAY_0018,2717.71,2717.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1228,clean,clean,LEAK_BATCH_007_PAY_0019,997.15,997.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1182,clean,clean,LEAK_BATCH_007_PAY_0020,2038.28,2038.28,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,150,clean,clean,LEAK_BATCH_007_PAY_0021,3763.72,3763.72,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1356,clean,clean,LEAK_BATCH_007_PAY_0022,3263.99,3263.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,450,clean,clean,LEAK_BATCH_007_PAY_0023,2972.76,2972.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1497,clean,clean,LEAK_BATCH_007_PAY_0024,3274.54,3274.54,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1332,clean,clean,LEAK_BATCH_007_PAY_0025,1282.90,1282.90,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,889,clean,clean,LEAK_BATCH_007_PAY_0026,172.52,172.52,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1043,clean,clean,LEAK_BATCH_007_PAY_0027,4841.09,4841.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1294,clean,clean,LEAK_BATCH_007_PAY_0028,3863.88,3863.88,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,573,clean,clean,LEAK_BATCH_007_PAY_0029,3401.77,3401.77,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,568,clean,clean,LEAK_BATCH_007_PAY_0030,1396.75,1396.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1348,clean,clean,LEAK_BATCH_007_PAY_0031,4329.25,4329.25,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,247,clean,clean,LEAK_BATCH_007_PAY_0032,2721.52,2721.52,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1109,clean,clean,LEAK_BATCH_007_PAY_0033,3690.19,3690.19,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1849,clean,clean,LEAK_BATCH_007_PAY_0034,3474.05,3474.05,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,575,clean,clean,LEAK_BATCH_007_PAY_0035,4516.86,4516.86,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1045,clean,clean,LEAK_BATCH_007_PAY_0036,2016.78,2016.78,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,53,clean,clean,LEAK_BATCH_007_PAY_0037,4666.60,4666.60,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1113,clean,clean,LEAK_BATCH_007_PAY_0038,2554.37,2554.37,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1609,clean,clean,LEAK_BATCH_007_PAY_0039,3608.08,3608.08,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1642,clean,clean,LEAK_BATCH_007_PAY_0040,105.43,105.43,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,32,clean,clean,LEAK_BATCH_007_PAY_0041,3941.98,3941.98,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,520,clean,clean,LEAK_BATCH_007_PAY_0042,3607.58,3607.58,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1272,clean,clean,LEAK_BATCH_007_PAY_0043,2773.44,2773.44,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,115,clean,clean,LEAK_BATCH_007_PAY_0044,1819.71,1819.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1035,clean,clean,LEAK_BATCH_007_PAY_0045,1409.46,1409.46,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1623,clean,clean,LEAK_BATCH_007_PAY_0046,1711.05,1711.05,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,470,clean,clean,LEAK_BATCH_007_PAY_0047,4218.88,4218.88,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1126,clean,clean,LEAK_BATCH_007_PAY_0048,1840.07,1840.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1261,clean,clean,LEAK_BATCH_007_PAY_0049,2263.96,2263.96,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,919,clean,clean,LEAK_BATCH_007_PAY_0050,352.57,352.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,282,clean,clean,LEAK_BATCH_007_PAY_0051,2302.85,2302.85,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1670,clean,clean,LEAK_BATCH_007_PAY_0052,1041.38,1041.38,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,131,clean,clean,LEAK_BATCH_007_PAY_0053,3564.73,3564.73,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,528,clean,clean,LEAK_BATCH_007_PAY_0054,3092.84,3092.84,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1903,clean,clean,LEAK_BATCH_007_PAY_0055,1628.88,1628.88,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1181,clean,clean,LEAK_BATCH_007_PAY_0056,545.26,545.26,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1047,clean,clean,LEAK_BATCH_007_PAY_0057,1727.10,1727.10,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,346,clean,clean,LEAK_BATCH_007_PAY_0058,1855.68,1855.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1614,clean,clean,LEAK_BATCH_007_PAY_0059,3494.84,3494.84,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1665,clean,clean,LEAK_BATCH_007_PAY_0060,2065.37,2065.37,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,813,clean,clean,LEAK_BATCH_007_PAY_0061,3113.80,3113.80,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1155,clean,clean,LEAK_BATCH_007_PAY_0062,1683.84,1683.84,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,353,clean,clean,LEAK_BATCH_007_PAY_0063,4773.79,4773.79,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,468,clean,clean,LEAK_BATCH_007_PAY_0064,1093.71,1093.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1830,clean,clean,LEAK_BATCH_007_PAY_0065,4035.63,4035.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1024,clean,clean,LEAK_BATCH_007_PAY_0066,3850.33,3850.33,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1539,clean,clean,LEAK_BATCH_007_PAY_0067,2867.87,2867.87,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,108,clean,clean,LEAK_BATCH_007_PAY_0068,4484.25,4484.25,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1419,clean,clean,LEAK_BATCH_007_PAY_0069,1012.22,1012.22,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1859,clean,clean,LEAK_BATCH_007_PAY_0070,3331.42,3331.42,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,76,clean,clean,LEAK_BATCH_007_PAY_0071,3651.15,3651.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1054,clean,clean,LEAK_BATCH_007_PAY_0072,2181.07,2181.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,762,clean,clean,LEAK_BATCH_007_PAY_0073,3225.04,3225.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,291,clean,clean,LEAK_BATCH_007_PAY_0074,1021.08,1021.08,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1596,clean,clean,LEAK_BATCH_007_PAY_0075,2970.46,2970.46,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,440,clean,clean,LEAK_BATCH_007_PAY_0076,3705.50,3705.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1056,clean,clean,LEAK_BATCH_007_PAY_0077,3918.15,3918.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1048,clean,clean,LEAK_BATCH_007_PAY_0078,3288.18,3288.18,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1389,clean,clean,LEAK_BATCH_007_PAY_0079,3525.85,3525.85,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1359,clean,clean,LEAK_BATCH_007_PAY_0080,2384.19,2384.19,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1442,clean,clean,LEAK_BATCH_007_PAY_0081,4677.68,4677.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,730,clean,clean,LEAK_BATCH_007_PAY_0082,542.49,542.49,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,499,clean,clean,LEAK_BATCH_007_PAY_0083,4906.78,4906.78,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1662,clean,clean,LEAK_BATCH_007_PAY_0084,2923.63,2923.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,972,clean,clean,LEAK_BATCH_007_PAY_0085,418.50,418.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1058,clean,clean,LEAK_BATCH_007_PAY_0086,4390.58,4390.58,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1773,clean,clean,LEAK_BATCH_007_PAY_0087,2989.67,2989.67,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1972,clean,clean,LEAK_BATCH_007_PAY_0088,3652.66,3652.66,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1954,clean,clean,LEAK_BATCH_007_PAY_0089,204.12,204.12,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,71,clean,clean,LEAK_BATCH_007_PAY_0090,769.11,769.11,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1584,clean,clean,LEAK_BATCH_007_PAY_0091,4477.62,4477.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,785,clean,clean,LEAK_BATCH_007_PAY_0092,4057.55,4057.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,349,clean,clean,LEAK_BATCH_007_PAY_0093,1245.38,1245.38,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1625,clean,clean,LEAK_BATCH_007_PAY_0094,532.04,532.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,452,clean,clean,LEAK_BATCH_007_PAY_0095,4890.41,4890.41,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1204,clean,clean,LEAK_BATCH_007_PAY_0096,895.06,895.06,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1962,clean,clean,LEAK_BATCH_007_PAY_0097,4250.62,4250.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_007,unmatched_heavy,1477,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0098,772.34,772.34,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1101,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0099,2480.58,2480.58,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1118,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0100,4868.34,4868.34,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1881,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0101,1079.38,1079.38,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1712,clean_delay_5d,clean_delay,LEAK_BATCH_007_PAY_0102,4254.22,4254.22,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_007,unmatched_heavy,1134,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0103,2823.12,2823.12,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,878,clean_delay_5d,clean_delay,LEAK_BATCH_007_PAY_0104,4091.98,4091.98,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_007,unmatched_heavy,870,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0105,1518.63,1518.63,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1957,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0106,2874.49,2874.49,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1871,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0107,4620.99,4620.99,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,709,clean_delay_5d,clean_delay,LEAK_BATCH_007_PAY_0108,3344.08,3344.08,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_007,unmatched_heavy,547,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0109,1115.38,1115.38,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1856,clean_delay_5d,clean_delay,LEAK_BATCH_007_PAY_0110,2795.99,2795.99,0.00,0.00,0.00,0.00,true,5
LEAK_BATCH_007,unmatched_heavy,1218,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0111,2616.93,2616.93,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,787,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0112,1553.22,1553.22,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1137,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0113,4759.79,4759.79,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,1369,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0114,2599.30,2599.30,0.00,0.00,0.00,0.00,true,2
LEAK_BATCH_007,unmatched_heavy,933,clean_delay_2d,clean_delay,LEAK_BATCH_007_PAY_0115,4030.45,4030.45,0.00,0.00,0.00,0.00,true,2
