batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_003,control_clean,891,clean,clean,LEAK_BATCH_003_PAY_0001,1855.67,1855.67,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,716,clean,clean,LEAK_BATCH_003_PAY_0002,949.99,949.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,586,clean,clean,LEAK_BATCH_003_PAY_0003,3758.99,3758.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1268,clean,clean,LEAK_BATCH_003_PAY_0004,3825.95,3825.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1722,clean,clean,LEAK_BATCH_003_PAY_0005,2946.22,2946.22,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1252,clean,clean,LEAK_BATCH_003_PAY_0006,1682.27,1682.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,931,clean,clean,LEAK_BATCH_003_PAY_0007,956.32,956.32,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,236,clean,clean,LEAK_BATCH_003_PAY_0008,2315.70,2315.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1922,clean,clean,LEAK_BATCH_003_PAY_0009,3535.15,3535.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1555,clean,clean,LEAK_BATCH_003_PAY_0010,782.91,782.91,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1066,clean,clean,LEAK_BATCH_003_PAY_0011,4897.63,4897.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1427,clean,clean,LEAK_BATCH_003_PAY_0012,1622.38,1622.38,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,459,clean,clean,LEAK_BATCH_003_PAY_0013,845.89,845.89,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1267,clean,clean,LEAK_BATCH_003_PAY_0014,3283.67,3283.67,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,147,clean,clean,LEAK_BATCH_003_PAY_0015,676.43,676.43,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,251,clean,clean,LEAK_BATCH_003_PAY_0016,2897.87,2897.87,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,718,clean,clean,LEAK_BATCH_003_PAY_0017,782.03,782.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,589,clean,clean,LEAK_BATCH_003_PAY_0018,1638.97,1638.97,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,350,clean,clean,LEAK_BATCH_003_PAY_0019,4227.97,4227.97,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,33,clean,clean,LEAK_BATCH_003_PAY_0020,4984.22,4984.22,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,717,clean,clean,LEAK_BATCH_003_PAY_0021,1752.68,1752.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1261,clean,clean,LEAK_BATCH_003_PAY_0022,2263.96,2263.96,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1665,clean,clean,LEAK_BATCH_003_PAY_0023,2065.37,2065.37,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,894,clean,clean,LEAK_BATCH_003_PAY_0024,4204.25,4204.25,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1098,clean,clean,LEAK_BATCH_003_PAY_0025,4216.55,4216.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,89,clean,clean,LEAK_BATCH_003_PAY_0026,1719.82,1719.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,269,clean,clean,LEAK_BATCH_003_PAY_0027,4153.68,4153.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1693,clean,clean,LEAK_BATCH_003_PAY_0028,1030.30,1030.30,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1129,clean,clean,LEAK_BATCH_003_PAY_0029,3403.74,3403.74,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1848,clean,clean,LEAK_BATCH_003_PAY_0030,4746.78,4746.78,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,374,clean,clean,LEAK_BATCH_003_PAY_0031,147.95,147.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1024,clean,clean,LEAK_BATCH_003_PAY_0032,3850.33,3850.33,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1135,clean,clean,LEAK_BATCH_003_PAY_0033,1238.48,1238.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1590,clean,clean,LEAK_BATCH_003_PAY_0034,3415.21,3415.21,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,233,clean,clean,LEAK_BATCH_003_PAY_0035,3620.15,3620.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,93,clean,clean,LEAK_BATCH_003_PAY_0036,1190.57,1190.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,691,clean,clean,LEAK_BATCH_003_PAY_0037,3609.98,3609.98,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1580,clean,clean,LEAK_BATCH_003_PAY_0038,3564.35,3564.35,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,479,clean,clean,LEAK_BATCH_003_PAY_0039,2777.89,2777.89,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1265,clean,clean,LEAK_BATCH_003_PAY_0040,766.00,766.00,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,262,clean,clean,LEAK_BATCH_003_PAY_0041,2392.20,2392.20,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_003,control_clean,1544,clean,clean,LEAK_BATCH_003_PAY_0042,4180.27,4180.27,0.00,0.00,0.00,0.00,true,0
