batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_001,control_clean,1722,clean,clean,LEAK_BATCH_001_PAY_0001,2946.22,2946.22,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1655,clean,clean,LEAK_BATCH_001_PAY_0002,4207.50,4207.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,544,clean,clean,LEAK_BATCH_001_PAY_0003,1494.03,1494.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,62,clean,clean,LEAK_BATCH_001_PAY_0004,3673.83,3673.83,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,722,clean,clean,LEAK_BATCH_001_PAY_0005,1841.80,1841.80,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1230,clean,clean,LEAK_BATCH_001_PAY_0006,1581.38,1581.38,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1503,clean,clean,LEAK_BATCH_001_PAY_0007,1001.76,1001.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1283,clean,clean,LEAK_BATCH_001_PAY_0008,3431.95,3431.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1182,clean,clean,LEAK_BATCH_001_PAY_0009,2038.28,2038.28,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,571,clean,clean,LEAK_BATCH_001_PAY_0010,2338.20,2338.20,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1599,clean,clean,LEAK_BATCH_001_PAY_0011,4473.35,4473.35,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1169,clean,clean,LEAK_BATCH_001_PAY_0012,386.48,386.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1043,clean,clean,LEAK_BATCH_001_PAY_0013,4841.09,4841.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1047,clean,clean,LEAK_BATCH_001_PAY_0014,1727.10,1727.10,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1004,clean,clean,LEAK_BATCH_001_PAY_0015,2719.31,2719.31,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1343,clean,clean,LEAK_BATCH_001_PAY_0016,2871.34,2871.34,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,468,clean,clean,LEAK_BATCH_001_PAY_0017,1093.71,1093.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_001,control_clean,1648,clean,clean,LEAK_BATCH_001_PAY_0018,2149.16,2149.16,0.00,0.00,0.00,0.00,true,0
