batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_010,under_heavy,972,clean,clean,LEAK_BATCH_010_PAY_0001,418.50,418.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1932,clean,clean,LEAK_BATCH_010_PAY_0002,1600.99,1600.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1890,clean,clean,LEAK_BATCH_010_PAY_0003,1147.03,1147.03,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,927,clean,clean,LEAK_BATCH_010_PAY_0004,4598.45,4598.45,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1820,clean,clean,LEAK_BATCH_010_PAY_0005,1060.12,1060.12,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,310,clean,clean,LEAK_BATCH_010_PAY_0006,897.23,897.23,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1655,clean,clean,LEAK_BATCH_010_PAY_0007,4207.50,4207.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1928,clean,clean,LEAK_BATCH_010_PAY_0008,2380.93,2380.93,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1733,clean,clean,LEAK_BATCH_010_PAY_0009,4153.58,4153.58,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1008,clean,clean,LEAK_BATCH_010_PAY_0010,1608.62,1608.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,1169,clean,clean,LEAK_BATCH_010_PAY_0011,386.48,386.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_010,under_heavy,756,clean,clean,LEAK_BATCH_010_PAY_0012,2420.91,2420.91,0.00,0.00,0.00,0.00,true,0
