batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_014,mixed_leakage,1681,clean,clean,LEAK_BATCH_014_PAY_0001,1843.65,1843.65,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,867,clean,clean,LEAK_BATCH_014_PAY_0002,2365.02,2365.02,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1048,clean,clean,LEAK_BATCH_014_PAY_0003,3288.18,3288.18,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1173,clean,clean,LEAK_BATCH_014_PAY_0004,4074.42,4074.42,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,869,clean,clean,LEAK_BATCH_014_PAY_0005,347.78,347.78,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1610,clean,clean,LEAK_BATCH_014_PAY_0006,3863.95,3863.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1375,clean,clean,LEAK_BATCH_014_PAY_0007,1225.07,1225.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1318,clean,clean,LEAK_BATCH_014_PAY_0008,4882.27,4882.27,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,276,clean,clean,LEAK_BATCH_014_PAY_0009,1612.28,1612.28,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1232,clean,clean,LEAK_BATCH_014_PAY_0010,1689.67,1689.67,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,543,clean,clean,LEAK_BATCH_014_PAY_0011,4541.70,4541.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,568,clean,clean,LEAK_BATCH_014_PAY_0012,1396.75,1396.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1372,clean,clean,LEAK_BATCH_014_PAY_0013,2084.82,2084.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,178,clean,clean,LEAK_BATCH_014_PAY_0014,2082.00,2082.00,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,554,clean,clean,LEAK_BATCH_014_PAY_0015,3245.07,3245.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1625,clean,clean,LEAK_BATCH_014_PAY_0016,532.04,532.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1850,clean,clean,LEAK_BATCH_014_PAY_0017,4909.66,4909.66,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1688,clean,clean,LEAK_BATCH_014_PAY_0018,3605.51,3605.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1923,clean,clean,LEAK_BATCH_014_PAY_0019,3566.49,3566.49,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,927,clean,clean,LEAK_BATCH_014_PAY_0020,4598.45,4598.45,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,944,clean,clean,LEAK_BATCH_014_PAY_0021,2717.71,2717.71,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1599,clean,clean,LEAK_BATCH_014_PAY_0022,4473.35,4473.35,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,30,clean,clean,LEAK_BATCH_014_PAY_0023,239.12,239.12,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1547,clean,clean,LEAK_BATCH_014_PAY_0024,4367.82,4367.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1738,clean,clean,LEAK_BATCH_014_PAY_0025,3313.63,3313.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1484,clean,clean,LEAK_BATCH_014_PAY_0026,3372.23,3372.23,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1878,clean,clean,LEAK_BATCH_014_PAY_0027,4100.59,4100.59,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,380,clean,clean,LEAK_BATCH_014_PAY_0028,1130.82,1130.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,600,clean,clean,LEAK_BATCH_014_PAY_0029,2549.28,2549.28,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1125,clean,clean,LEAK_BATCH_014_PAY_0030,4658.82,4658.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,727,clean,clean,LEAK_BATCH_014_PAY_0031,1700.48,1700.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,475,clean,clean,LEAK_BATCH_014_PAY_0032,3900.07,3900.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1462,clean,clean,LEAK_BATCH_014_PAY_0033,354.63,354.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,91,clean,clean,LEAK_BATCH_014_PAY_0034,3359.62,3359.62,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,242,clean,clean,LEAK_BATCH_014_PAY_0035,1165.86,1165.86,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1056,clean,clean,LEAK_BATCH_014_PAY_0036,3918.15,3918.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1985,clean,clean,LEAK_BATCH_014_PAY_0037,2540.26,2540.26,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1613,clean,clean,LEAK_BATCH_014_PAY_0038,4416.69,4416.69,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1848,clean,clean,LEAK_BATCH_014_PAY_0039,4746.78,4746.78,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1486,clean,clean,LEAK_BATCH_014_PAY_0040,2052.44,2052.44,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1503,clean,clean,LEAK_BATCH_014_PAY_0041,1001.76,1001.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1785,clean,clean,LEAK_BATCH_014_PAY_0042,4716.75,4716.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,69,clean,clean,LEAK_BATCH_014_PAY_0043,2533.89,2533.89,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,290,clean,clean,LEAK_BATCH_014_PAY_0044,1521.41,1521.41,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1487,clean,clean,LEAK_BATCH_014_PAY_0045,4497.53,4497.53,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,591,clean,clean,LEAK_BATCH_014_PAY_0046,4563.86,4563.86,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,67,clean,clean,LEAK_BATCH_014_PAY_0047,760.19,760.19,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,959,clean,clean,LEAK_BATCH_014_PAY_0048,634.45,634.45,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,1598,clean,clean,LEAK_BATCH_014_PAY_0049,4522.09,4522.09,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_014,mixed_leakage,831,clean,clean,LEAK_BATCH_014_PAY_0050,2995.29,2995.29,0.00,0.00,0.00,0.00,true,0
