batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_016,mixed_leakage,1204,clean,clean,LEAK_BATCH_016_PAY_0001,895.06,895.06,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1919,clean,clean,LEAK_BATCH_016_PAY_0002,1685.00,1685.00,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1707,clean,clean,LEAK_BATCH_016_PAY_0003,4933.30,4933.30,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,114,clean,clean,LEAK_BATCH_016_PAY_0004,4730.50,4730.50,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,128,clean,clean,LEAK_BATCH_016_PAY_0005,339.59,339.59,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1324,clean,clean,LEAK_BATCH_016_PAY_0006,2155.75,2155.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1974,clean,clean,LEAK_BATCH_016_PAY_0007,190.90,190.90,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,432,clean,clean,LEAK_BATCH_016_PAY_0008,4029.92,4029.92,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1219,clean,clean,LEAK_BATCH_016_PAY_0009,665.70,665.70,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1197,clean,clean,LEAK_BATCH_016_PAY_0010,4504.59,4504.59,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,756,clean,clean,LEAK_BATCH_016_PAY_0011,2420.91,2420.91,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1115,clean,clean,LEAK_BATCH_016_PAY_0012,2161.07,2161.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1894,clean,clean,LEAK_BATCH_016_PAY_0013,2515.94,2515.94,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1021,clean,clean,LEAK_BATCH_016_PAY_0014,1108.95,1108.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1098,clean,clean,LEAK_BATCH_016_PAY_0015,4216.55,4216.55,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1667,clean,clean,LEAK_BATCH_016_PAY_0016,749.60,749.60,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,297,clean,clean,LEAK_BATCH_016_PAY_0017,988.32,988.32,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,223,clean,clean,LEAK_BATCH_016_PAY_0018,972.57,972.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1227,clean,clean,LEAK_BATCH_016_PAY_0019,575.54,575.54,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1572,clean,clean,LEAK_BATCH_016_PAY_0020,4785.83,4785.83,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1688,clean,clean,LEAK_BATCH_016_PAY_0021,3605.51,3605.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1850,clean,clean,LEAK_BATCH_016_PAY_0022,4909.66,4909.66,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,877,clean,clean,LEAK_BATCH_016_PAY_0023,3929.02,3929.02,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,608,clean,clean,LEAK_BATCH_016_PAY_0024,1094.45,1094.45,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1443,clean,clean,LEAK_BATCH_016_PAY_0025,2440.81,2440.81,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,1413,clean,clean,LEAK_BATCH_016_PAY_0026,918.60,918.60,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,727,clean,clean,LEAK_BATCH_016_PAY_0027,1700.48,1700.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_016,mixed_leakage,975,clean,clean,LEAK_BATCH_016_PAY_0028,923.58,923.58,0.00,0.00,0.00,0.00,true,0
