batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_004,control_clean,1575,clean,clean,LEAK_BATCH_004_PAY_0001,1606.48,1606.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1242,clean,clean,LEAK_BATCH_004_PAY_0002,747.16,747.16,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,251,clean,clean,LEAK_BATCH_004_PAY_0003,2897.87,2897.87,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1082,clean,clean,LEAK_BATCH_004_PAY_0004,1036.14,1036.14,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1554,clean,clean,LEAK_BATCH_004_PAY_0005,1928.89,1928.89,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1058,clean,clean,LEAK_BATCH_004_PAY_0006,4390.58,4390.58,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,292,clean,clean,LEAK_BATCH_004_PAY_0007,1292.92,1292.92,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1732,clean,clean,LEAK_BATCH_004_PAY_0008,1209.93,1209.93,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1684,clean,clean,LEAK_BATCH_004_PAY_0009,2793.57,2793.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1874,clean,clean,LEAK_BATCH_004_PAY_0010,958.04,958.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1829,clean,clean,LEAK_BATCH_004_PAY_0011,4297.13,4297.13,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1833,clean,clean,LEAK_BATCH_004_PAY_0012,3471.91,3471.91,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1764,clean,clean,LEAK_BATCH_004_PAY_0013,4071.98,4071.98,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1561,clean,clean,LEAK_BATCH_004_PAY_0014,1944.57,1944.57,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,786,clean,clean,LEAK_BATCH_004_PAY_0015,3542.46,3542.46,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1649,clean,clean,LEAK_BATCH_004_PAY_0016,3084.51,3084.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,44,clean,clean,LEAK_BATCH_004_PAY_0017,4540.43,4540.43,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1384,clean,clean,LEAK_BATCH_004_PAY_0018,1009.48,1009.48,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1789,clean,clean,LEAK_BATCH_004_PAY_0019,4792.41,4792.41,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,569,clean,clean,LEAK_BATCH_004_PAY_0020,535.65,535.65,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,310,clean,clean,LEAK_BATCH_004_PAY_0021,897.23,897.23,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,514,clean,clean,LEAK_BATCH_004_PAY_0022,4082.11,4082.11,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1091,clean,clean,LEAK_BATCH_004_PAY_0023,1487.47,1487.47,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1774,clean,clean,LEAK_BATCH_004_PAY_0024,4206.21,4206.21,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,391,clean,clean,LEAK_BATCH_004_PAY_0025,1245.33,1245.33,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1660,clean,clean,LEAK_BATCH_004_PAY_0026,4625.32,4625.32,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1150,clean,clean,LEAK_BATCH_004_PAY_0027,1855.60,1855.60,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1358,clean,clean,LEAK_BATCH_004_PAY_0028,3763.17,3763.17,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1547,clean,clean,LEAK_BATCH_004_PAY_0029,4367.82,4367.82,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1947,clean,clean,LEAK_BATCH_004_PAY_0030,316.15,316.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1928,clean,clean,LEAK_BATCH_004_PAY_0031,2380.93,2380.93,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1419,clean,clean,LEAK_BATCH_004_PAY_0032,1012.22,1012.22,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,758,clean,clean,LEAK_BATCH_004_PAY_0033,362.54,362.54,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,269,clean,clean,LEAK_BATCH_004_PAY_0034,4153.68,4153.68,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1555,clean,clean,LEAK_BATCH_004_PAY_0035,782.91,782.91,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1499,clean,clean,LEAK_BATCH_004_PAY_0036,4676.76,4676.76,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1116,clean,clean,LEAK_BATCH_004_PAY_0037,1903.93,1903.93,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_004,control_clean,1635,clean,clean,LEAK_BATCH_004_PAY_0038,720.24,720.24,0.00,0.00,0.00,0.00,true,0
