batch_id,batch_template,source_row_id,scenario,scenario_family,materialized_payout_ref,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days
LEAK_BATCH_005,unmatched_heavy,1243,clean,clean,LEAK_BATCH_005_PAY_0001,1318.40,1318.40,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,303,clean,clean,LEAK_BATCH_005_PAY_0002,1434.23,1434.23,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,193,clean,clean,LEAK_BATCH_005_PAY_0003,193.77,193.77,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1054,clean,clean,LEAK_BATCH_005_PAY_0004,2181.07,2181.07,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,104,clean,clean,LEAK_BATCH_005_PAY_0005,4640.04,4640.04,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,247,clean,clean,LEAK_BATCH_005_PAY_0006,2721.52,2721.52,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,757,clean,clean,LEAK_BATCH_005_PAY_0007,918.15,918.15,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1163,clean,clean,LEAK_BATCH_005_PAY_0008,3580.95,3580.95,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1420,clean,clean,LEAK_BATCH_005_PAY_0009,4048.29,4048.29,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1738,clean,clean,LEAK_BATCH_005_PAY_0010,3313.63,3313.63,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,470,clean,clean,LEAK_BATCH_005_PAY_0011,4218.88,4218.88,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,169,clean,clean,LEAK_BATCH_005_PAY_0012,2563.51,2563.51,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1682,clean,clean,LEAK_BATCH_005_PAY_0013,1714.75,1714.75,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1932,clean,clean,LEAK_BATCH_005_PAY_0014,1600.99,1600.99,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,714,clean,clean,LEAK_BATCH_005_PAY_0015,3580.13,3580.13,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,344,clean,clean,LEAK_BATCH_005_PAY_0016,3781.17,3781.17,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,575,clean,clean,LEAK_BATCH_005_PAY_0017,4516.86,4516.86,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1230,clean,clean,LEAK_BATCH_005_PAY_0018,1581.38,1581.38,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,1849,clean,clean,LEAK_BATCH_005_PAY_0019,3474.05,3474.05,0.00,0.00,0.00,0.00,true,0
LEAK_BATCH_005,unmatched_heavy,954,clean,clean,LEAK_BATCH_005_PAY_0020,4723.58,4723.58,0.00,0.00,0.00,0.00,true,0
